ns,total,read,write,time
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:24Z
ycsb.usertable,1301ms,0ms,1301ms,2019-11-27T13:26:25Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:26:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:25Z
ycsb.usertable,546ms,0ms,546ms,2019-11-27T13:26:26Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:26Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:26:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:27Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:26:27Z
ycsb.usertable,438ms,0ms,438ms,2019-11-27T13:26:28Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:26:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:28Z
ycsb.usertable,7696ms,0ms,7696ms,2019-11-27T13:26:29Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:29Z
ycsb.usertable,4069ms,0ms,4069ms,2019-11-27T13:26:30Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:30Z
ycsb.usertable,1615ms,0ms,1615ms,2019-11-27T13:26:31Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:31Z
ycsb.usertable,1194ms,0ms,1194ms,2019-11-27T13:26:32Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:32Z
ycsb.usertable,812ms,0ms,812ms,2019-11-27T13:26:33Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:33Z
ycsb.usertable,1346ms,0ms,1346ms,2019-11-27T13:26:34Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:34Z
ycsb.usertable,2179ms,0ms,2179ms,2019-11-27T13:26:35Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:35Z
ycsb.usertable,2459ms,0ms,2459ms,2019-11-27T13:26:36Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:36Z
ycsb.usertable,2754ms,0ms,2754ms,2019-11-27T13:26:37Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:26:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:37Z
ycsb.usertable,1469ms,0ms,1469ms,2019-11-27T13:26:38Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:38Z
ycsb.usertable,469ms,0ms,469ms,2019-11-27T13:26:39Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:39Z
ycsb.usertable,2258ms,0ms,2258ms,2019-11-27T13:26:40Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:40Z
ycsb.usertable,1485ms,0ms,1485ms,2019-11-27T13:26:41Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:41Z
ycsb.usertable,1956ms,0ms,1956ms,2019-11-27T13:26:42Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:42Z
ycsb.usertable,1323ms,0ms,1323ms,2019-11-27T13:26:43Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:43Z
ycsb.usertable,1974ms,0ms,1974ms,2019-11-27T13:26:44Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:44Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:44Z
ycsb.usertable,1510ms,0ms,1510ms,2019-11-27T13:26:45Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:45Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:45Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:45Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:45Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:45Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:45Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:45Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:45Z
ycsb.usertable,2144ms,0ms,2144ms,2019-11-27T13:26:46Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:26:46Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:46Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:46Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:46Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:46Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:46Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:46Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:46Z
ycsb.usertable,1597ms,0ms,1597ms,2019-11-27T13:26:47Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:47Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:47Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:47Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:47Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:47Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:47Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:47Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:47Z
ycsb.usertable,1391ms,0ms,1391ms,2019-11-27T13:26:48Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:48Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:48Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:48Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:48Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:48Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:48Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:48Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:48Z
ycsb.usertable,1531ms,0ms,1531ms,2019-11-27T13:26:49Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:49Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:49Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:49Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:49Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:49Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:49Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:49Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:49Z
ycsb.usertable,1506ms,0ms,1506ms,2019-11-27T13:26:51Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:26:51Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:51Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:51Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:51Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:51Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:51Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:51Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:51Z
ycsb.usertable,1116ms,0ms,1116ms,2019-11-27T13:26:52Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:52Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:52Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:52Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:52Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:52Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:52Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:52Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:52Z
ycsb.usertable,1816ms,0ms,1816ms,2019-11-27T13:26:53Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:53Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:53Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:53Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:53Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:53Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:53Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:53Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:53Z
ycsb.usertable,2457ms,0ms,2457ms,2019-11-27T13:26:54Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:26:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:54Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:54Z
ycsb.usertable,1831ms,0ms,1831ms,2019-11-27T13:26:55Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:55Z
ycsb.usertable,831ms,0ms,831ms,2019-11-27T13:26:56Z
local.oplog.rs,3ms,3ms,0ms,2019-11-27T13:26:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:56Z
ycsb.usertable,1739ms,0ms,1739ms,2019-11-27T13:26:57Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:26:57Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:57Z
ycsb.usertable,627ms,0ms,627ms,2019-11-27T13:26:58Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:58Z
ycsb.usertable,2093ms,0ms,2093ms,2019-11-27T13:26:59Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:26:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:26:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:26:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:26:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:26:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:26:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:26:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:26:59Z
ycsb.usertable,1372ms,0ms,1372ms,2019-11-27T13:27:00Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:00Z
ycsb.usertable,1835ms,0ms,1835ms,2019-11-27T13:27:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:27:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:01Z
ycsb.usertable,1016ms,0ms,1016ms,2019-11-27T13:27:02Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:27:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:02Z
ycsb.usertable,3255ms,0ms,3255ms,2019-11-27T13:27:03Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:03Z
ycsb.usertable,1887ms,0ms,1887ms,2019-11-27T13:27:04Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:04Z
ycsb.usertable,1355ms,0ms,1355ms,2019-11-27T13:27:05Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:05Z
ycsb.usertable,1000ms,0ms,1000ms,2019-11-27T13:27:06Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:06Z
ycsb.usertable,3108ms,0ms,3108ms,2019-11-27T13:27:07Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:07Z
ycsb.usertable,2021ms,0ms,2021ms,2019-11-27T13:27:08Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:08Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:08Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:08Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:08Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:08Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:27:08Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:27:08Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:27:08Z
ycsb.usertable,634ms,0ms,634ms,2019-11-27T13:27:09Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:27:09Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:27:09Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:27:09Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:27:09Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:27:09Z
